Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error
10500000.065,340.,0.212,0.788,271.9320857557,102.2633049912,3.1973086024,1.0142275629
10500000.065,340.,0.308,0.692,356.1168012621,81.3969923748,3.2573680182,0.6343035066
10500000.065,340.,0.404,0.596,424.4722323269,64.0498945319,3.0976213315,0.3492663506
10500000.065,340.,0.5,0.5,481.3172667762,49.2660562473,1.9322369271,0.6701582475
10500000.065,340.,0.596,0.404,530.6049067419,36.6767543062,4.8214359142,0.6063861689
10500000.065,340.,0.692,0.308,572.3175126055,26.1147338426,2.9174493711,0.2510444451
10500000.065,340.,0.788,0.212,605.4846325727,17.2199244701,4.0786694808,0.2476528407
10500000.065,340.,0.884,0.116,637.6556596509,8.9608161987,2.7602244510,0.1769694348
10500000.065,340.,0.98,0.02,665.9547904721,1.5168640510,2.8395915163,0.0367006317
10500000.065,360.,0.02,0.98,24.9229623991,146.2683751770,0.3192674363,0.7730824201
10500000.065,360.,0.116,0.884,133.0848294207,120.5308516149,0.6382215148,0.3144429000
10500000.065,360.,0.212,0.788,225.1595462377,98.8584998396,2.5591640679,0.5629709965
10500000.065,360.,0.308,0.692,300.6487481649,80.6038164247,1.3867860603,0.7196300550
10500000.065,360.,0.404,0.596,368.2963213436,63.7842427497,3.5269760937,0.7838422620
10500000.065,360.,0.5,0.5,424.7344625315,49.6709489486,4.1649908134,0.5431127097
10500000.065,360.,0.596,0.404,472.5250989988,37.8702478989,2.1943066273,0.5579099084
10500000.065,360.,0.692,0.308,516.2044313973,27.0115779723,4.2943290774,0.4636854448
10500000.065,360.,0.788,0.212,553.3875651231,17.7278886042,4.8921148117,0.1160345539
10500000.065,360.,0.884,0.116,586.3841990870,9.2129085675,1.5041601689,0.1471441308
10500000.065,360.,0.98,0.02,616.6115038749,1.5286995292,2.1887009043,0.0610030898
10500000.065,380.,0.02,0.98,19.9306775908,132.1704973348,0.1092497675,0.8102147145
10500000.065,380.,0.116,0.884,106.9892870219,112.1063450231,1.2300555532,0.9472556070
10500000.065,380.,0.212,0.788,183.7767284991,94.2270153430,2.4423343226,0.3936872775
10500000.065,380.,0.308,0.692,253.0733332283,77.5977707435,1.8419068067,0.7922278988
10500000.065,380.,0.404,0.596,313.9173782988,63.1854404922,2.8981216944,0.3059746526
10500000.065,380.,0.5,0.5,368.2479487815,49.9529781151,4.2257466486,0.4196202179
10500000.065,380.,0.596,0.404,416.4719379379,38.1493927891,4.6644320178,0.5203518850
10500000.065,380.,0.692,0.308,459.7829296433,27.4333784995,3.0426512592,0.3909195437
10500000.065,380.,0.788,0.212,497.9843421700,18.0651831545,2.4612774780,0.1586296991
10500000.065,380.,0.884,0.116,533.4947126936,9.4351967492,2.1619096648,0.0453332679
10500000.065,380.,0.98,0.02,564.2131080971,1.5578738170,2.6743536128,0.0374582715
10500000.065,400.,0.02,0.98,16.0091358096,119.7723532842,0.2430525850,0.6756348682
10500000.065,400.,0.116,0.884,87.8817613184,103.4242758835,0.9756852248,0.5758973065
10500000.065,400.,0.212,0.788,153.5544246339,87.9954206173,1.7004489666,0.4869953920
10500000.065,400.,0.308,0.692,213.1583317844,73.7678829573,1.6189847021,0.7699054568
10500000.065,400.,0.404,0.596,270.2288623875,60.3961465084,2.0394016307,0.1789880095
10500000.065,400.,0.5,0.5,319.5901523067,48.4711563620,2.5590378148,0.6126605322
10500000.065,400.,0.596,0.404,364.2642137063,37.4366781987,1.8651018229,0.2432555693
10500000.065,400.,0.692,0.308,406.6327587850,27.2353248683,2.5662552818,0.3004794364
10500000.065,400.,0.788,0.212,445.1895096057,18.0442970166,2.3868413803,0.1469718727
10500000.065,400.,0.884,0.116,480.4473789926,9.4703716575,2.6111728252,0.0983558914
10500000.065,400.,0.98,0.02,513.1823283070,1.5801523640,2.1252796597,0.0327594660
12000000.06,200.,0.02,0.98,214.4653911436,224.9125082752,7.1209722349,4.4187829506
12000000.06,200.,0.116,0.884,481.6117756642,138.3045239594,27.6642628973,9.6553661514
12000000.06,200.,0.212,0.788,594.5104258038,100.4133567700,13.9809707134,5.4484751889
12000000.06,200.,0.308,0.692,686.7196219802,72.7234103007,35.7379750912,10.5176256179
12000000.06,200.,0.404,0.596,715.4697451090,63.3092654525,21.0895680283,4.1994280756
12000000.06,200.,0.5,0.5,747.5744872290,54.6439052231,24.4846365266,6.6409649107
12000000.06,200.,0.596,0.404,763.2787486016,47.6321966716,21.1380779365,6.2985264970
12000000.06,200.,0.692,0.308,794.5121481242,37.5602379382,13.5078841794,3.2028192737
12000000.06,200.,0.788,0.212,827.7631926680,29.0394561966,14.1735538105,2.5248059414
12000000.06,200.,0.884,0.116,864.4540537419,17.9644655563,13.7690882924,1.9254099816
12000000.06,200.,0.98,0.02,894.2240923373,4.7716205359,14.5125810497,1.0868530088
12000000.06,220.,0.02,0.98,177.7500710111,225.1629098615,9.4087406393,3.2032418642
12000000.06,220.,0.116,0.884,440.1766755512,140.4305338791,5.4067946371,3.5511219461
12000000.06,220.,0.212,0.788,552.2591750954,105.0173246088,11.4332652557,4.6278284027
12000000.06,220.,0.308,0.692,629.2459260762,80.8692029861,25.4210168122,5.3153539477
12000000.06,220.,0.404,0.596,669.7157571696,69.3092561160,36.3255323969,9.8498108928
12000000.06,220.,0.5,0.5,708.3507042372,57.7782846182,11.7542642226,2.8660466325
12000000.06,220.,0.596,0.404,738.7718629767,47.3556045315,33.4351652505,9.4232484177
12000000.06,220.,0.692,0.308,766.9918882923,38.5367809177,15.4507775399,2.7571779283
12000000.06,220.,0.788,0.212,800.2137456324,28.6648981241,17.7829161472,3.7097474514
12000000.06,220.,0.884,0.116,828.0416986031,18.7892027814,7.1094957046,1.0085524215
12000000.06,220.,0.98,0.02,874.3376956445,3.8927119628,5.4099041710,0.4962161974
12000000.06,240.,0.02,0.98,137.7789683063,223.9666646031,9.0083835915,3.6790294410
12000000.06,240.,0.116,0.884,419.5457778473,136.8454117372,7.1614442949,1.5453565348
12000000.06,240.,0.212,0.788,534.8360511053,101.0299288210,10.0751778738,3.3602824026
12000000.06,240.,0.308,0.692,596.2404723031,81.4405880435,11.8414309815,4.6469828751
12000000.06,240.,0.404,0.596,640.8915294580,67.7534377602,8.6952669090,3.0168111849
12000000.06,240.,0.5,0.5,671.5378206478,58.2753083943,10.8727042323,1.9172035010
12000000.06,240.,0.596,0.404,709.5371049690,47.4448513302,13.9104838675,1.3139513882
12000000.06,240.,0.692,0.308,730.5117024556,39.1098236052,9.8137318450,3.2539961828
12000000.06,240.,0.788,0.212,767.1490991189,28.2465454673,8.8597224611,1.4897782615
12000000.06,240.,0.884,0.116,800.1094536612,17.4138671789,8.2682930816,2.4782827440
12000000.06,240.,0.98,0.02,846.9311840741,3.2590994755,7.7815034683,0.5641355096
12000000.06,260.,0.02,0.98,106.8127089853,216.8419719914,3.9811682588,2.8309218975
12000000.06,260.,0.116,0.884,374.1170317395,137.9466747972,3.0337318984,1.6109359802
12000000.06,260.,0.212,0.788,499.2120232461,100.1899414000,7.2840610602,3.2323320688
12000000.06,260.,0.308,0.692,579.2200589844,75.6065592946,11.9207588002,2.8081107218
12000000.06,260.,0.404,0.596,621.8862044306,63.5101039020,8.9762429134,2.8388289079
12000000.06,260.,0.5,0.5,651.1547868614,54.7503913737,5.1552170101,1.5981883023
12000000.06,260.,0.596,0.404,681.7980774976,45.3042874192,5.6834358449,1.6425065987
12000000.06,260.,0.692,0.308,707.3519744979,36.0589887616,7.8857131625,1.2830607898
12000000.06,260.,0.788,0.212,744.7380547621,26.4278601477,4.6814979073,0.4167048691
12000000.06,260.,0.884,0.116,773.4252571899,16.0214579875,7.7004508203,0.4373391345
12000000.06,260.,0.98,0.02,816.8944599065,3.0798102158,3.7661260445,0.1487486775
12000000.06,280.,0.02,0.98,78.8648247941,206.6755615012,1.6052505743,1.6301290566
12000000.06,280.,0.116,0.884,319.9943177920,139.4386412458,8.1316762703,2.9591288788
12000000.06,280.,0.212,0.788,450.7483535005,101.4194055634,5.5478186462,2.2409101847
12000000.06,280.,0.308,0.692,532.4483377993,77.7999352970,5.6092669358,1.6497810363
12000000.06,280.,0.404,0.596,594.9348677578,60.1397774542,4.1329930947,0.6373481006
12000000.06,280.,0.5,0.5,629.2852969773,49.3933622305,5.6616737850,0.7841030257
12000000.06,280.,0.596,0.404,659.3368420615,40.7772336119,8.3620161204,1.9900071357
12000000.06,280.,0.692,0.308,686.4434801177,33.2178772644,7.1282551106,1.3375193989
12000000.06,280.,0.788,0.212,714.5667603092,24.3660336612,8.2479941239,0.9190181332
12000000.06,280.,0.884,0.116,747.6089481332,14.0816330683,3.2891031248,0.7445382076
12000000.06,280.,0.98,0.02,783.1745106589,2.7243811934,5.0876236021,0.0703833988
12000000.06,300.,0.02,0.98,57.8342169724,194.9110962430,1.1877948526,0.9406300388
12000000.06,300.,0.116,0.884,261.1296379523,141.0248936882,3.6708391082,1.2786141991
12000000.06,300.,0.212,0.788,389.0668811814,104.7328753026,8.5236990167,2.2374793200
12000000.06,300.,0.308,0.692,479.6096789664,79.9270724051,5.6217742136,1.4062598705
12000000.06,300.,0.404,0.596,546.6630515946,61.4417132008,2.9565251258,0.7837928641
12000000.06,300.,0.5,0.5,595.6086284431,47.9501301036,3.0360857617,1.0165462133
12000000.06,300.,0.596,0.404,632.2342047435,37.0714028542,5.6642072417,0.2617035234
12000000.06,300.,0.692,0.308,665.3233103156,28.3632094659,3.0519451296,0.9119100203
12000000.06,300.,0.788,0.212,690.8812080541,20.5215255785,3.8326090500,0.4640551472
12000000.06,300.,0.884,0.116,715.7555251136,12.3577641841,5.0031744298,0.4479285239
12000000.06,300.,0.98,0.02,749.7151549504,2.3692173918,4.5333505423,0.0554056817
12000000.06,320.,0.02,0.98,43.7283414417,180.3985125300,0.9099172223,1.1073557003
12000000.06,320.,0.116,0.884,209.6520484445,138.5501515713,2.0243251970,1.2198128013
12000000.06,320.,0.212,0.788,329.0017980260,106.9478999527,4.0096261224,0.9613159980
12000000.06,320.,0.308,0.692,417.0879606968,83.3172904128,6.4691968797,1.2246440230
12000000.06,320.,0.404,0.596,488.5913362537,64.1573752604,4.1935130642,0.9530517908
12000000.06,320.,0.5,0.5,542.0631119088,49.9429660299,6.7225405721,1.3407357418
12000000.06,320.,0.596,0.404,587.3637434680,37.3786943017,2.6579252540,0.5710143735
12000000.06,320.,0.692,0.308,622.4213940924,27.5620768919,3.9836917579,0.6054818236
12000000.06,320.,0.788,0.212,657.4019395804,18.3979026460,4.0798541382,0.6615363635
12000000.06,320.,0.884,0.116,684.9376568099,10.2567181721,3.4391890396,0.2412350832
12000000.06,320.,0.98,0.02,716.6384152964,1.9031249913,3.1900826764,0.0868777778
12000000.06,340.,0.02,0.98,33.3423341158,166.4890740650,0.1903324949,0.7401442576
12000000.06,340.,0.116,0.884,168.7943275963,133.2290598463,1.9321892958,0.3548760825
12000000.06,340.,0.212,0.788,276.1284055114,105.8423933599,5.3436186686,0.7521335394
12000000.06,340.,0.308,0.692,359.5916242516,83.9786847787,6.1909293102,0.9343785800
12000000.06,340.,0.404,0.596,429.2633891141,66.4574363290,2.3556485652,0.8688632089
12000000.06,340.,0.5,0.5,487.3865684965,51.0513237463,2.7432022347,0.3877611406
12000000.06,340.,0.596,0.404,536.0720973612,38.4374557288,4.0573022495,1.2118335790
12000000.06,340.,0.692,0.308,575.0537447653,27.6159167140,4.4972520761,0.2169545646
12000000.06,340.,0.788,0.212,612.8480821790,17.9682118001,2.1393507796,0.5999629200
12000000.06,340.,0.884,0.116,645.0474781281,9.5684370477,2.7290549964,0.3513953887
12000000.06,340.,0.98,0.02,674.2260439491,1.6744715105,2.1003182520,0.0551261445
12000000.06,360.,0.02,0.98,26.0231654075,152.2522205245,0.3354312347,0.9936058072
12000000.06,360.,0.116,0.884,136.5443768642,125.5662342348,1.4988813669,0.5613025776
12000000.06,360.,0.212,0.788,229.6366450752,103.0381144010,2.6365784976,0.6822535366
12000000.06,360.,0.308,0.692,308.1285828827,83.2030465539,1.4892896079,1.0555890106
12000000.06,360.,0.404,0.596,374.1947733570,66.5126022551,4.1369236002,0.5014238998
12000000.06,360.,0.5,0.5,430.5361694209,51.9775742320,3.9529666929,0.8292547628
12000000.06,360.,0.596,0.404,479.2160608818,39.5631191022,5.3594132045,0.7217464397
12000000.06,360.,0.692,0.308,522.7794627980,28.3435499743,2.3860998204,0.1441738833
12000000.06,360.,0.788,0.212,560.9939686498,18.6208207271,2.6832924746,0.3177843660
12000000.06,360.,0.884,0.116,595.4357783672,9.7002849371,2.7131179731,0.2358542216
12000000.06,360.,0.98,0.02,624.3965767332,1.6199023312,4.7870171247,0.0271119359
12000000.06,380.,0.02,0.98,20.7418272634,138.9880974146,0.1026111216,0.7499527970
12000000.06,380.,0.116,0.884,112.1320541425,117.1522370171,1.5089507709,0.6487906216
12000000.06,380.,0.212,0.788,191.2754757976,98.0534552588,1.5851643210,0.6534987796
12000000.06,380.,0.308,0.692,262.7193858366,80.6869299924,1.8972263235,0.2537982895
12000000.06,380.,0.404,0.596,323.5522470252,65.5360261229,1.6906719503,0.5249320885
12000000.06,380.,0.5,0.5,378.9152807444,51.7853554584,3.3241097483,0.4009210661
12000000.06,380.,0.596,0.404,428.8429478983,39.4913105711,4.1215885839,0.6647399867
12000000.06,380.,0.692,0.308,470.7048540379,28.8041721958,2.7871320993,0.1406344694
12000000.06,380.,0.788,0.212,510.0637528703,18.8870361034,1.9810239463,0.1430104939
12000000.06,380.,0.884,0.116,545.2336969423,9.8949901557,1.2136899092,0.1583952810
12000000.06,380.,0.98,0.02,575.5858429476,1.6438385083,2.9221886488,0.0473227786
12000000.06,400.,0.02,0.98,16.7813692105,126.9411720061,0.2067674241,0.3519016527
12000000.06,400.,0.116,0.884,92.3781364400,108.8852052744,1.3615570721,0.8250950781
12000000.06,400.,0.212,0.788,160.4447869465,92.4319346745,2.0206456057,0.5726712570
12000000.06,400.,0.308,0.692,222.2862887941,77.5401515250,1.7237882978,0.5749822137
12000000.06,400.,0.404,0.596,279.5259415126,63.5269785753,1.2946328491,0.4215441074
12000000.06,400.,0.5,0.5,330.6224607056,50.6419554440,3.0144455252,0.5776610211
12000000.06,400.,0.596,0.404,377.4298248312,39.2096792358,3.7323524719,0.3911182706
12000000.06,400.,0.692,0.308,419.0194079948,28.7030899190,3.0260455571,0.3563544315
12000000.06,400.,0.788,0.212,459.8364849798,18.7746156375,2.0143148616,0.1695184725
12000000.06,400.,0.884,0.116,494.0783487123,9.9624888489,1.4174617219,0.0930702542
12000000.06,400.,0.98,0.02,528.1099918370,1.6567680222,3.0851622083,0.0433716091
13500000.055,200.,0.02,0.98,210.5372117740,226.0471560032,9.0587161522,1.8186458597
13500000.055,200.,0.116,0.884,471.5751964509,141.9534317033,28.5236459778,10.4524427368
13500000.055,200.,0.212,0.788,599.9830719752,100.3844477030,34.0071236427,10.7823842038
13500000.055,200.,0.308,0.692,667.7889470908,80.4820137731,23.0501595960,6.4280706882
13500000.055,200.,0.404,0.596,710.0932075805,65.7909033101,24.9290113080,5.4182710895
13500000.055,200.,0.5,0.5,755.5339559031,52.3126807107,5.8285851103,3.6516386607
13500000.055,200.,0.596,0.404,773.8378787811,45.3353845578,34.3926596178,6.6990727851
13500000.055,200.,0.692,0.308,801.0806328624,36.6202954288,19.4234176752,5.7436082104
13500000.055,200.,0.788,0.212,830.8912243951,29.4018472649,8.7133148882,1.4047486529
13500000.055,200.,0.884,0.116,859.2143596455,18.8203662252,22.6083108123,3.5959684591
13500000.055,200.,0.98,0.02,905.3123201453,4.4297840795,21.1742890661,0.7785348786
13500000.055,220.,0.02,0.98,161.0868145038,230.5562079488,4.4555875011,2.2040767262
13500000.055,220.,0.116,0.884,434.3524190464,143.9393718888,10.9360792163,3.6884063763
13500000.055,220.,0.212,0.788,544.2216011003,109.1598082585,24.0854540114,6.9785783681
13500000.055,220.,0.308,0.692,620.9185713384,85.0681123606,21.3039002110,6.9906536640
13500000.055,220.,0.404,0.596,667.6531947692,69.5714600278,18.1949279690,5.2369482271
13500000.055,220.,0.5,0.5,713.7665217408,55.9456089015,15.9465712074,5.3119558361
13500000.055,220.,0.596,0.404,747.6983282619,45.3998663644,12.1059349164,4.8587732796
13500000.055,220.,0.692,0.308,768.4149690597,38.1364301226,14.4495062030,3.2087289671
13500000.055,220.,0.788,0.212,798.0017011043,29.1081483833,9.5828682022,2.0967693487
13500000.055,220.,0.884,0.116,826.6381668974,18.9422351821,16.4844966732,1.9492612849
13500000.055,220.,0.98,0.02,867.8202203185,4.3857905795,3.4090533775,0.6072923020
13500000.055,240.,0.02,0.98,131.4339793528,227.8555308643,1.1324101424,1.0876292809
13500000.055,240.,0.116,0.884,401.2296709030,143.1771936195,7.0284693806,2.2866474778
13500000.055,240.,0.212,0.788,519.9009316540,105.6915490309,10.2972688002,2.2962206657
13500000.055,240.,0.308,0.692,582.7309795436,86.2379681495,18.9658705997,6.7265329965
13500000.055,240.,0.404,0.596,637.3468754016,69.7775365881,8.4344633427,3.0263557804
13500000.055,240.,0.5,0.5,675.9207202856,57.9582369299,5.1177029858,1.0751197538
13500000.055,240.,0.596,0.404,699.8590464550,50.0133489993,8.6192389862,2.5045980174
13500000.055,240.,0.692,0.308,743.4521811303,38.3009664754,3.6252663951,0.3871822057
13500000.055,240.,0.788,0.212,769.9335219890,28.6049582236,10.7718177098,1.8864870514
13500000.055,240.,0.884,0.116,805.3683331159,17.0845955578,6.7361779413,1.3924076853
13500000.055,240.,0.98,0.02,841.8822524497,3.4708451304,7.0994604005,0.5872250516
13500000.055,260.,0.02,0.98,101.3453365143,220.2748242425,0.9586803082,0.8399831757
13500000.055,260.,0.116,0.884,361.3905016333,143.8779069688,3.7995834281,1.2135847329
13500000.055,260.,0.212,0.788,490.1978144978,103.7461876275,6.3925707501,1.0867680837
13500000.055,260.,0.308,0.692,561.2985703092,82.6984971376,11.6267316668,3.2414854178
13500000.055,260.,0.404,0.596,611.1755008285,67.1764167608,13.8268921661,2.9132628764
13500000.055,260.,0.5,0.5,647.8206261905,56.2161009632,4.7585767628,1.1434137520
13500000.055,260.,0.596,0.404,677.8328912995,47.0580267958,5.8127371325,1.1402473885
13500000.055,260.,0.692,0.308,708.1267538232,37.7008049613,14.6263613119,3.3548946890
13500000.055,260.,0.788,0.212,742.4785469307,26.9601582900,11.8412786449,2.4756909607
13500000.055,260.,0.884,0.116,775.8887117444,16.1395807006,12.7356949902,1.2581667423
13500000.055,260.,0.98,0.02,818.7502568819,3.0683725689,6.9567544280,0.2209197910
13500000.055,280.,0.02,0.98,75.7358838083,211.0954661059,2.1457229185,1.9502132360
13500000.055,280.,0.116,0.884,310.9696525689,144.1283085550,6.2135188656,2.0898340399
13500000.055,280.,0.212,0.788,440.6485808085,105.8949070780,9.2018370980,2.5718116793
13500000.055,280.,0.308,0.692,524.3180194184,81.8589407004,7.8064178745,2.1975202752
13500000.055,280.,0.404,0.596,582.7366169475,64.4083404409,8.0123721963,0.9404435891
13500000.055,280.,0.5,0.5,618.8920155819,53.5969792742,6.3565488525,1.5632448584
13500000.055,280.,0.596,0.404,654.3396472563,43.1784432625,6.0762030979,1.7377666514
13500000.055,280.,0.692,0.308,684.8109061493,34.4857321384,9.5094790739,1.6097160435
13500000.055,280.,0.788,0.212,711.5931207068,25.3029924366,3.3575333519,0.6552264123
13500000.055,280.,0.884,0.116,747.0296594252,14.6788108484,6.9739455908,0.5786535721
13500000.055,280.,0.98,0.02,783.6501438769,2.7170213162,5.9606182821,0.2177594392
13500000.055,300.,0.02,0.98,57.8113036536,198.7710865898,1.2863707284,1.1360493703
13500000.055,300.,0.116,0.884,257.3232992464,144.0150261215,5.0167996179,1.5453127057
13500000.055,300.,0.212,0.788,382.3078158229,109.0834909737,5.9184213678,1.9780609505
13500000.055,300.,0.308,0.692,472.8793461823,84.1870157158,7.6527004199,2.6340112904
13500000.055,300.,0.404,0.596,535.3842431663,66.0244965283,8.2799764248,1.5682166905
13500000.055,300.,0.5,0.5,587.6659810548,51.4832026638,4.8039199812,0.8235786270
13500000.055,300.,0.596,0.404,627.4748720102,39.8419324665,1.2745858385,0.8526380600
13500000.055,300.,0.692,0.308,658.9936878339,30.7782105980,4.2445276291,0.9503474088
13500000.055,300.,0.788,0.212,685.5782295533,22.6712727597,4.8991411921,0.9643173335
13500000.055,300.,0.884,0.116,714.9881107837,13.4887651261,2.6685870668,0.2529668411
13500000.055,300.,0.98,0.02,751.4740249501,2.4252452854,8.4688737627,0.2041782899
13500000.055,320.,0.02,0.98,44.0496734608,185.0832732545,0.2951496828,0.5373033002
